organization_id,animal_id,animal_type,age,attributes.declawed,attributes.house_trained,attributes.shots_current,attributes.spayed_neutered,attributes.special_needs,breeds.mixed,breeds.primary,breeds.secondary,breeds.unknown,coat,colors.primary,colors.secondary,colors.tertiary,contact.address.address1,contact.address.address2,contact.address.city,contact.address.country,contact.address.postcode,contact.address.state,contact.email,contact.phone,description,distance,environment.cats,environment.children,environment.dogs,gender,id,name,organization_id,photos,published_at,size,species,status,status_changed_at,tags,type,url
ca1516,45880439,dog,Young,,False,True,True,False,True,Mountain Dog,Basenji,False,Short,Apricot / Beige,Brown / Chocolate,Golden,,,Irvine,US,92606,CA,SweetHomeRescue@gmail.com,Please email us!   ,Fiona is a rescued dog from Taiwan.  Please note that she is a part of our international rescue adoption program....,2.4357,True,,True,Female,45880439,Fiona,CA1516,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/5/?bust=1568953915&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/5/?bust=1568953915&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/5/?bust=1568953915&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/5/?bust=1568953915'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/1/?bust=1567790176&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/1/?bust=1567790176&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/1/?bust=1567790176&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/1/?bust=1567790176'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/2/?bust=1567790177&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/2/?bust=1567790177&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/2/?bust=1567790177&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/2/?bust=1567790177'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/3/?bust=1567790178&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/3/?bust=1567790178&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/3/?bust=1567790178&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/3/?bust=1567790178'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/4/?bust=1567790179&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/4/?bust=1567790179&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/4/?bust=1567790179&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45880439/4/?bust=1567790179'}]",2019-09-05T23:33:01+0000,Medium,Dog,adoptable,2019-09-05T23:33:01+0000,"[Loving, loyal]",Dog,https://www.petfinder.com/dog/fiona-45880439/ca/irvine/sweet-home-rescue-ca1516/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1516,37560939,dog,Young,,False,True,True,False,True,Basenji,Manchester Terrier,False,,Brown / Chocolate,,,,,Irvine,US,92606,CA,SweetHomeRescue@gmail.com,Please email us!   ,"Dog’s name 	Didi
Breed(s) 	Formosa Mix (Taiwan dog)
Gender 	Male
Age	Estimated 1year old (as of March 2017)
Spayed/Neutered 	Yes...",2.4357,,,,Male,37560939,Di Di,CA1516,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/37560939/1/?bust=1489672615&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/37560939/1/?bust=1489672615&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/37560939/1/?bust=1489672615&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/37560939/1/?bust=1489672615'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/37560939/2/?bust=1489672616&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/37560939/2/?bust=1489672616&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/37560939/2/?bust=1489672616&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/37560939/2/?bust=1489672616'}]",2017-03-05T05:04:07+0000,Medium,Dog,adopted,2017-04-25T20:09:56+0000,[],Dog,https://www.petfinder.com/dog/di-di-37560939/ca/irvine/sweet-home-rescue-ca1516/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca774,36512253,dog,Young,,True,True,True,False,False,Pit Bull Terrier,,False,Short,Brindle,White / Cream,,,,Irvine,US,92620,CA,info.santedor@gmail.com,(323) 898-8889,"Look at our handsome sweet young mutt Chade (pronounced Shade)!  A pit bull mix, this guy gets along with most...",2.4357,True,,,Male,36512253,Chade,CA774,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/6/?bust=1531153660&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/6/?bust=1531153660&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/6/?bust=1531153660&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/6/?bust=1531153660'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/1/?bust=1476819524&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/1/?bust=1476819524&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/1/?bust=1476819524&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/1/?bust=1476819524'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/2/?bust=1476819525&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/2/?bust=1476819525&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/2/?bust=1476819525&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/2/?bust=1476819525'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/3/?bust=1531153658&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/3/?bust=1531153658&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/3/?bust=1531153658&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/3/?bust=1531153658'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/4/?bust=1531153659&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/4/?bust=1531153659&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/4/?bust=1531153659&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/4/?bust=1531153659'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/5/?bust=1531153660&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/5/?bust=1531153660&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/5/?bust=1531153660&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/36512253/5/?bust=1531153660'}]",2016-10-18T19:38:44+0000,Medium,Dog,adopted,2018-11-06T04:19:26+0000,[],Dog,https://www.petfinder.com/dog/chade-36512253/ca/irvine/sante-dor-foundation-ca774/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1516,35728260,dog,Young,,False,False,False,False,True,Basenji,Manchester Terrier,False,Short,"Tricolor (Brown, Black, & White)",,,,,Irvine,US,92606,CA,SweetHomeRescue@gmail.com,Please email us!   ,"Dog’s name: Lotty
Breed(s): Formosan Mountain dog mix (our best guess)
Gender: Female
Age: Estimated 3 months old (as of...",2.4357,,,,Female,35728260,Lotty,CA1516,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/1/?bust=1469063090&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/1/?bust=1469063090&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/1/?bust=1469063090&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/1/?bust=1469063090'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/2/?bust=1469118825&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/2/?bust=1469118825&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/2/?bust=1469118825&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/2/?bust=1469118825'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/3/?bust=1469118826&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/3/?bust=1469118826&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/3/?bust=1469118826&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728260/3/?bust=1469118826'}]",2016-07-21T01:04:50+0000,Medium,Dog,adopted,2016-10-07T16:53:18+0000,[],Dog,https://www.petfinder.com/dog/lotty-35728260/ca/irvine/sweet-home-rescue-ca1516/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1516,35728151,dog,Young,,False,False,False,False,True,Basenji,Manchester Terrier,False,Long,"Tricolor (Brown, Black, & White)",,,,,Irvine,US,92606,CA,SweetHomeRescue@gmail.com,Please email us!   ,"Dog’s name: Laopi
Breed(s): Formosan Mountain dog mix (our best guess)
Gender: Male
Age: Estimated 3 months old (as of...",2.4357,,,,Male,35728151,Laopi,CA1516,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/2/?bust=1469118924&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/2/?bust=1469118924&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/2/?bust=1469118924&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/2/?bust=1469118924'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/1/?bust=1469062791&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/1/?bust=1469062791&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/1/?bust=1469062791&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/1/?bust=1469062791'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/3/?bust=1469118924&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/3/?bust=1469118924&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/3/?bust=1469118924&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/35728151/3/?bust=1469118924'}]",2016-07-21T00:58:50+0000,Medium,Dog,adopted,2016-10-07T16:53:21+0000,[],Dog,https://www.petfinder.com/dog/laopi-35728151/ca/irvine/sweet-home-rescue-ca1516/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1516,33290733,dog,Young,,False,True,True,False,True,Basenji,Manchester Terrier,False,Short,Apricot / Beige,,,,,Irvine,US,92606,CA,SweetHomeRescue@gmail.com,Please email us!   ,"Dog name: Dolly
Age: 1.5 years old (as of September 2015 - estimated)
Gender: Spayed Female
Breed:  Formosan Mountain dog...",2.4357,,,,Female,33290733,Dolly,CA1516,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/1/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/1/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/1/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/1/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/2/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/2/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/2/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/2/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/3/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/3/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/3/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/33290733/3/?bust=1459098938'}]",2015-09-15T18:39:43+0000,Medium,Dog,adopted,2015-12-13T10:53:22+0000,[],Dog,https://www.petfinder.com/dog/dolly-33290733/ca/irvine/sweet-home-rescue-ca1516/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1516,31640171,dog,Young,,False,True,True,False,True,Basenji,Manchester Terrier,False,Short,Black,,,,,Irvine,US,92606,CA,SweetHomeRescue@gmail.com,Please email us!   ,"Name: Enid
Age: 2 years old (as of March 2015 - estimated)
Gender: spayed female
Breed:  Formosan Mountain Dog mix...",2.4357,,,,Female,31640171,Enid,CA1516,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/1/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/1/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/1/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/1/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/2/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/2/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/2/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/2/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/3/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/3/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/3/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31640171/3/?bust=1459098938'}]",2015-03-09T03:52:33+0000,Medium,Dog,adopted,2015-04-28T21:26:28+0000,[],Dog,https://www.petfinder.com/dog/enid-31640171/ca/irvine/sweet-home-rescue-ca1516/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1516,31638621,dog,Young,,True,True,True,False,True,Manchester Terrier,Basenji,False,,Brown / Chocolate,White / Cream,,,,Irvine,US,92606,CA,SweetHomeRescue@gmail.com,Please email us!   ,"Name: Dian
Age: 2-years-old (estimated as of March 2015)
Gender: Spayed Female 
Breed:  Formosan Mountain Dog Mix (our best estimate)...",2.4357,,,,Female,31638621,Dian,CA1516,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/1/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/1/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/1/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/1/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/2/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/2/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/2/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/2/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/3/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/3/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/3/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31638621/3/?bust=1459098938'}]",2015-03-08T19:04:25+0000,Medium,Dog,adopted,2015-04-28T21:26:14+0000,[],Dog,https://www.petfinder.com/dog/dian-31638621/ca/irvine/sweet-home-rescue-ca1516/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1516,31149414,dog,Young,,False,True,False,False,True,Basenji,Manchester Terrier,False,Short,Brown / Chocolate,Black,,,,Irvine,US,92606,CA,SweetHomeRescue@gmail.com,Please email us!   ,"Name:	Fa
Breed(s):	Formosan Mountain Dog (Mixed breed)
Gender:	Female   
Age:	Estimate Birth – July 2014  (6 month old as...",2.4357,,,,Female,31149414,Fa - pending adoption,CA1516,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/1/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/1/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/1/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/1/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/2/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/2/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/2/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/2/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/3/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/3/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/3/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149414/3/?bust=1459098938'}]",2015-01-01T07:19:12+0000,Medium,Dog,adopted,2015-04-15T10:59:12+0000,[],Dog,https://www.petfinder.com/dog/fa-pending-adoption-31149414/ca/irvine/sweet-home-rescue-ca1516/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
ca1516,31149412,dog,Young,,False,True,True,False,True,Basenji,Manchester Terrier,False,Short,Brown / Chocolate,Black,,,,Irvine,US,92606,CA,SweetHomeRescue@gmail.com,Please email us!   ,"Name:	Mi
Breed(s):	Formosan Mountain Dog (Mixed breed)
Gender:	Female   
Age:	Estimate Birth – July 2014  (6 month old as...",2.4357,,,,Female,31149412,Mi - pending adoption,CA1516,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/1/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/1/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/1/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/1/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/2/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/2/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/2/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/2/?bust=1459098938'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/3/?bust=1459098938&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/3/?bust=1459098938&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/3/?bust=1459098938&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31149412/3/?bust=1459098938'}]",2015-01-01T07:15:55+0000,Medium,Dog,adopted,2015-04-15T10:59:20+0000,[],Dog,https://www.petfinder.com/dog/mi-pending-adoption-31149412/ca/irvine/sweet-home-rescue-ca1516/?referrer_id=f39f8922-e11e-4604-a147-a96d4dfba982
