organization_id,animal_id,animal_type,age,attributes.declawed,attributes.house_trained,attributes.shots_current,attributes.spayed_neutered,attributes.special_needs,breeds.mixed,breeds.primary,breeds.secondary,breeds.unknown,coat,colors.primary,colors.secondary,colors.tertiary,contact.address.address1,contact.address.address2,contact.address.city,contact.address.country,contact.address.postcode,contact.address.state,contact.email,contact.phone,description,distance,environment.cats,environment.children,environment.dogs,gender,id,name,organization_id,photos,published_at,size,species,status,status_changed_at,tags,type,url
ca2624,47074908,dog,Adult,,False,True,True,False,True,Chihuahua,Mixed Breed,False,,,,,12005 Bluff Creek Dr,,Playa Vista,US,90094,CA,communications@annenbergpetspace.org,(424) 384-1801,"Hi, I&amp;#39;m Lola! I&amp;#39;m a shy girl, but once I get out of my shell and build a bit more...",1.9578,,,,Female,47074908,Lola,CA2624,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47074908/1/?bust=1578642259&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47074908/1/?bust=1578642259&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47074908/1/?bust=1578642259&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47074908/1/?bust=1578642259'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47074908/2/?bust=1578642257&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47074908/2/?bust=1578642257&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47074908/2/?bust=1578642257&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47074908/2/?bust=1578642257'}]",2020-01-10T07:31:23+0000,Small,Dog,adoptable,2020-01-10T07:31:23+0000,[],Dog,https://www.petfinder.com/dog/lola-47074908/ca/playa-vista/wallis-annenberg-petspace-ca2624/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47072278,dog,Senior,,False,False,True,False,True,Dachshund,Chihuahua,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47072278,MAX,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47072278/1/?bust=1578616154&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47072278/1/?bust=1578616154&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47072278/1/?bust=1578616154&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47072278/1/?bust=1578616154'}]",2020-01-10T00:19:07+0000,Small,Dog,adoptable,2020-01-10T00:19:07+0000,[],Dog,https://www.petfinder.com/dog/max-47072278/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47071212,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Female,47071212,HUERA,CA763,[],2020-01-09T22:18:28+0000,Large,Dog,adoptable,2020-01-09T22:18:28+0000,[],Dog,https://www.petfinder.com/dog/huera-47071212/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47070287,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47070287,ROCCO,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47070287/1/?bust=1578605352&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47070287/1/?bust=1578605352&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47070287/1/?bust=1578605352&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47070287/1/?bust=1578605352'}]",2020-01-09T21:18:48+0000,Large,Dog,adoptable,2020-01-09T21:18:48+0000,[],Dog,https://www.petfinder.com/dog/rocco-47070287/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47062392,dog,Adult,,False,False,False,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47062392,BRUCE,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47062392/1/?bust=1578525564&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47062392/1/?bust=1578525564&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47062392/1/?bust=1578525564&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47062392/1/?bust=1578525564'}]",2020-01-08T23:09:20+0000,Medium,Dog,adoptable,2020-01-08T23:09:20+0000,[],Dog,https://www.petfinder.com/dog/bruce-47062392/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47060974,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Female,47060974,HILARY ROSE,CA763,[],2020-01-08T21:08:58+0000,Medium,Dog,adoptable,2020-01-08T21:08:58+0000,[],Dog,https://www.petfinder.com/dog/hilary-rose-47060974/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47060976,dog,Young,,False,False,False,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47060976,CHUNK,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060976/1/?bust=1578518348&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060976/1/?bust=1578518348&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060976/1/?bust=1578518348&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060976/1/?bust=1578518348'}]",2020-01-08T21:08:58+0000,Medium,Dog,adoptable,2020-01-08T21:08:58+0000,[],Dog,https://www.petfinder.com/dog/chunk-47060976/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47060977,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Female,47060977,CHELSEY,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060977/1/?bust=1578518348&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060977/1/?bust=1578518348&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060977/1/?bust=1578518348&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060977/1/?bust=1578518348'}]",2020-01-08T21:08:58+0000,Large,Dog,adoptable,2020-01-08T21:08:58+0000,[],Dog,https://www.petfinder.com/dog/chelsey-47060977/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47060971,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Female,47060971,ROSIE,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060971/1/?bust=1578518349&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060971/1/?bust=1578518349&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060971/1/?bust=1578518349&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060971/1/?bust=1578518349'}]",2020-01-08T21:08:58+0000,Small,Dog,adoptable,2020-01-08T21:08:58+0000,[],Dog,https://www.petfinder.com/dog/rosie-47060971/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47060969,dog,Adult,,False,False,False,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47060969,ACE BOOGIE,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060969/1/?bust=1578518349&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060969/1/?bust=1578518349&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060969/1/?bust=1578518349&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47060969/1/?bust=1578518349'}]",2020-01-08T21:08:58+0000,Large,Dog,adoptable,2020-01-08T21:08:58+0000,[],Dog,https://www.petfinder.com/dog/ace-boogie-47060969/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47053731,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Female,47053731,PRINCESS PINK,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053731/1/?bust=1578598091&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053731/1/?bust=1578598091&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053731/1/?bust=1578598091&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053731/1/?bust=1578598091'}]",2020-01-08T02:06:23+0000,Large,Dog,adoptable,2020-01-08T02:06:23+0000,[],Dog,https://www.petfinder.com/dog/princess-pink-47053731/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47053732,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47053732,BEAUREGARD,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053732/1/?bust=1578598092&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053732/1/?bust=1578598092&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053732/1/?bust=1578598092&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053732/1/?bust=1578598092'}]",2020-01-08T02:06:23+0000,Large,Dog,adoptable,2020-01-08T02:06:23+0000,[],Dog,https://www.petfinder.com/dog/beauregard-47053732/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47053322,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47053322,OZZY,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053322/1/?bust=1578598093&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053322/1/?bust=1578598093&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053322/1/?bust=1578598093&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053322/1/?bust=1578598093'}]",2020-01-08T01:06:34+0000,Large,Dog,adoptable,2020-01-08T01:06:34+0000,[],Dog,https://www.petfinder.com/dog/ozzy-47053322/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47052777,dog,Young,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Female,47052777,MAYA,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052777/1/?bust=1578458321&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052777/1/?bust=1578458321&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052777/1/?bust=1578458321&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052777/1/?bust=1578458321'}]",2020-01-08T00:06:05+0000,Large,Dog,adoptable,2020-01-08T00:06:05+0000,[],Dog,https://www.petfinder.com/dog/maya-47052777/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47036376,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Female,47036376,IVY,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47036376/1/?bust=1578792921&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47036376/1/?bust=1578792921&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47036376/1/?bust=1578792921&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47036376/1/?bust=1578792921'}]",2020-01-06T02:01:25+0000,Large,Dog,adoptable,2020-01-06T02:01:25+0000,[],Dog,https://www.petfinder.com/dog/ivy-47036376/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47035693,dog,Adult,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47035693,TIMMY,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035693/1/?bust=1578273050&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035693/1/?bust=1578273050&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035693/1/?bust=1578273050&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035693/1/?bust=1578273050'}]",2020-01-06T00:00:33+0000,Large,Dog,adoptable,2020-01-06T00:00:33+0000,[],Dog,https://www.petfinder.com/dog/timmy-47035693/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47035319,dog,Adult,,False,False,False,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Female,47035319,DIVA,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035319/1/?bust=1578265832&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035319/1/?bust=1578265832&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035319/1/?bust=1578265832&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035319/1/?bust=1578265832'}]",2020-01-05T23:00:25+0000,Large,Dog,adoptable,2020-01-05T23:00:25+0000,[],Dog,https://www.petfinder.com/dog/diva-47035319/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47022565,dog,Senior,,False,False,True,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Female,47022565,BROOKLYN,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47022565/1/?bust=1578767627&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47022565/1/?bust=1578767627&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47022565/1/?bust=1578767627&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47022565/1/?bust=1578767627'}]",2020-01-04T04:56:13+0000,Medium,Dog,adoptable,2020-01-04T04:56:13+0000,[],Dog,https://www.petfinder.com/dog/brooklyn-47022565/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47019240,dog,Adult,,False,False,False,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47019240,SPIKE,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47019240/1/?bust=1578695513&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47019240/1/?bust=1578695513&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47019240/1/?bust=1578695513&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47019240/1/?bust=1578695513'}]",2020-01-03T20:55:13+0000,Large,Dog,adoptable,2020-01-03T20:55:13+0000,[],Dog,https://www.petfinder.com/dog/spike-47019240/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca763,47012459,dog,Adult,,False,False,False,False,False,Mixed Breed,,False,,,,,3201 Lacy Street,,Los Angeles,US,90031,CA,,(888) 452-7381,,2.073,,,,Male,47012459,BUDDY,CA763,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47012459/1/?bust=1578623377&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47012459/1/?bust=1578623377&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47012459/1/?bust=1578623377&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47012459/1/?bust=1578623377'}]",2020-01-03T01:53:04+0000,Medium,Dog,adoptable,2020-01-03T01:53:04+0000,[],Dog,https://www.petfinder.com/dog/buddy-47012459/ca/los-angeles/city-of-los-angeles-north-central-animal-shelter-ca763/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
