organization_id,animal_id,animal_type,age,attributes.declawed,attributes.house_trained,attributes.shots_current,attributes.spayed_neutered,attributes.special_needs,breeds.mixed,breeds.primary,breeds.secondary,breeds.unknown,coat,colors.primary,colors.secondary,colors.tertiary,contact.address.address1,contact.address.address2,contact.address.city,contact.address.country,contact.address.postcode,contact.address.state,contact.email,contact.phone,description,distance,environment.cats,environment.children,environment.dogs,gender,id,name,organization_id,photos,published_at,size,species,status,status_changed_at,tags,type,url
ca2551,46805463,dog,Young,,True,True,True,False,True,Poodle,Golden Retriever,False,Short,Sable,White / Cream,Yellow / Tan / Blond / Fawn,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,,"Moira&#039;s family was having a rough time and relinquished her to our rescue. She is fully vaccinated, vetted, spayed, microchipped...",1.3291,False,True,True,Female,46805463,Moira,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/1/?bust=1575963741&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/1/?bust=1575963741&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/1/?bust=1575963741&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/1/?bust=1575963741'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/2/?bust=1575963757&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/2/?bust=1575963757&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/2/?bust=1575963757&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/2/?bust=1575963757'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/3/?bust=1575963764&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/3/?bust=1575963764&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/3/?bust=1575963764&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46805463/3/?bust=1575963764'}]",2019-12-10T07:49:37+0000,Medium,Dog,adopted,2019-12-13T04:49:11+0000,[],Dog,https://www.petfinder.com/dog/moira-46805463/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2551,46780956,dog,Young,,True,True,True,False,False,Poodle,,False,Short,White / Cream,,,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,,"Moira&#039;s family was having a rough time and relinquished her to our rescue. She is full vaccinated, vetted, spayed, microchipped...",1.3291,,True,True,Female,46780956,Moira,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780956/1/?bust=1575703092&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780956/1/?bust=1575703092&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780956/1/?bust=1575703092&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780956/1/?bust=1575703092'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780956/2/?bust=1575703117&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780956/2/?bust=1575703117&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780956/2/?bust=1575703117&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780956/2/?bust=1575703117'}]",2019-12-07T07:20:10+0000,Small,Dog,adopted,2019-12-09T00:32:47+0000,[],Dog,https://www.petfinder.com/dog/moira-46780956/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2551,46780952,dog,Senior,,True,True,True,False,True,Golden Retriever,Pomeranian,False,Short,Red / Chestnut / Orange,,,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,,Donut was relinquished to us 2 years ago by the only family he knew. His new owner is unable to...,1.3291,True,False,True,Male,46780952,Donut,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/4/?bust=1575702362&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/4/?bust=1575702362&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/4/?bust=1575702362&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/4/?bust=1575702362'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/1/?bust=1575702315&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/1/?bust=1575702315&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/1/?bust=1575702315&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/1/?bust=1575702315'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/2/?bust=1575702346&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/2/?bust=1575702346&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/2/?bust=1575702346&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/2/?bust=1575702346'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/3/?bust=1575702347&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/3/?bust=1575702347&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/3/?bust=1575702347&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/3/?bust=1575702347'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/5/?bust=1575702403&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/5/?bust=1575702403&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/5/?bust=1575702403&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/5/?bust=1575702403'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/6/?bust=1575702408&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/6/?bust=1575702408&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/6/?bust=1575702408&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46780952/6/?bust=1575702408'}]",2019-12-07T07:13:51+0000,Small,Dog,adopted,2019-12-29T05:23:00+0000,[],Dog,https://www.petfinder.com/dog/donut-46780952/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2551,46645846,dog,Young,,True,True,True,False,False,Siberian Husky,,False,Medium,Gray / Blue / Silver,,,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,,"Location Manhattan Beach, CA 

Luna &amp; Raven are a great pair of 1.5yo huskies who play well together. Luna (on...",1.3291,,True,True,Female,46645846,Luna & Raven,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/1/?bust=1574367716&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/1/?bust=1574367716&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/1/?bust=1574367716&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/1/?bust=1574367716'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/2/?bust=1574367719&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/2/?bust=1574367719&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/2/?bust=1574367719&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/2/?bust=1574367719'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/3/?bust=1574367721&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/3/?bust=1574367721&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/3/?bust=1574367721&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/3/?bust=1574367721'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/4/?bust=1574367723&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/4/?bust=1574367723&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/4/?bust=1574367723&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645846/4/?bust=1574367723'}]",2019-11-21T20:22:29+0000,Large,Dog,adopted,2019-12-29T08:04:47+0000,[],Dog,https://www.petfinder.com/dog/luna-and-raven-46645846/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2551,46645188,dog,Young,,True,True,True,False,True,Corgi,Border Terrier,False,Medium,Gray / Blue / Silver,,,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,,"Location Valley Center, CA. 
Dorfy ended up in a high kill shelter as a stray. He is a clever lil...",1.3291,,True,True,Male,46645188,Dorfy,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/6/?bust=1574365434&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/6/?bust=1574365434&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/6/?bust=1574365434&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/6/?bust=1574365434'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/1/?bust=1574365423&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/1/?bust=1574365423&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/1/?bust=1574365423&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/1/?bust=1574365423'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/2/?bust=1574365426&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/2/?bust=1574365426&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/2/?bust=1574365426&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/2/?bust=1574365426'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/3/?bust=1574365428&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/3/?bust=1574365428&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/3/?bust=1574365428&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/3/?bust=1574365428'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/4/?bust=1574365430&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/4/?bust=1574365430&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/4/?bust=1574365430&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/4/?bust=1574365430'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/5/?bust=1574365432&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/5/?bust=1574365432&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/5/?bust=1574365432&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46645188/5/?bust=1574365432'}]",2019-11-21T19:44:44+0000,Medium,Dog,adoptable,2019-11-21T19:44:44+0000,[],Dog,https://www.petfinder.com/dog/dorfy-46645188/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2551,46644285,dog,Baby,,False,True,True,False,True,Corgi,German Shepherd Dog,False,Short,Bicolor,,,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,,"Location Valley Center, CA
Direct contact: 
kingofheartsfoundation@hotmail.com
Ally is a lovely 8mo puppy who came to us as a stray...",1.3291,,True,True,Female,46644285,Ally,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/1/?bust=1574361220&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/1/?bust=1574361220&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/1/?bust=1574361220&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/1/?bust=1574361220'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/2/?bust=1574361223&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/2/?bust=1574361223&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/2/?bust=1574361223&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/2/?bust=1574361223'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/3/?bust=1574361224&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/3/?bust=1574361224&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/3/?bust=1574361224&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/3/?bust=1574361224'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/4/?bust=1574361226&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/4/?bust=1574361226&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/4/?bust=1574361226&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/4/?bust=1574361226'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/5/?bust=1574361229&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/5/?bust=1574361229&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/5/?bust=1574361229&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/5/?bust=1574361229'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/6/?bust=1574361231&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/6/?bust=1574361231&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/6/?bust=1574361231&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46644285/6/?bust=1574361231'}]",2019-11-21T18:34:41+0000,Medium,Dog,adoptable,2019-11-21T18:34:41+0000,[],Dog,https://www.petfinder.com/dog/ally-46644285/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2551,46635064,dog,Baby,,False,True,True,False,False,Poodle,,False,Wire,Gray / Blue / Silver,,,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,,"Location Valley Center, CA 
Direct contact: kingofheartsfoundation@hotmail.com

Koda is a poodle puppy about 8-10mo at 20 lbs. He is very...",1.3291,,True,True,Male,46635064,Koda Hypoallergenic,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46635064/1/?bust=1574280490&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46635064/1/?bust=1574280490&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46635064/1/?bust=1574280490&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46635064/1/?bust=1574280490'}]",2019-11-20T20:09:13+0000,Small,Dog,adopted,2020-01-12T07:48:42+0000,[],Dog,https://www.petfinder.com/dog/koda-hypoallergenic-46635064/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2551,46634258,dog,Baby,,False,True,True,False,True,Giant Schnauzer,Airedale Terrier,False,Medium,Black,,,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,,"Location Valley Center, CA. 

Felix is a 7mo neutered med size schnauzer mix puppy. 
He is about 38-40 lbs currently.....",1.3291,,,,Male,46634258,Felix,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/1/?bust=1574277336&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/1/?bust=1574277336&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/1/?bust=1574277336&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/1/?bust=1574277336'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/2/?bust=1574277338&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/2/?bust=1574277338&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/2/?bust=1574277338&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/2/?bust=1574277338'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/3/?bust=1574277340&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/3/?bust=1574277340&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/3/?bust=1574277340&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/3/?bust=1574277340'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/4/?bust=1574277342&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/4/?bust=1574277342&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/4/?bust=1574277342&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46634258/4/?bust=1574277342'}]",2019-11-20T19:16:12+0000,Medium,Dog,adopted,2019-12-02T03:45:46+0000,[],Dog,https://www.petfinder.com/dog/felix-46634258/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2551,46598773,dog,Adult,,True,True,True,False,True,Belgian Shepherd / Malinois,German Shepherd Dog,False,Short,Black,Brindle,,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,3232503711,"The family moved, can&#039;t keep her.  Great with kids and dogs. Needs a yard to run in. She was trained...",1.3291,True,True,True,Female,46598773,Annie,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/1/?bust=1573938805&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/1/?bust=1573938805&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/1/?bust=1573938805&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/1/?bust=1573938805'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/2/?bust=1573938810&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/2/?bust=1573938810&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/2/?bust=1573938810&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/2/?bust=1573938810'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/3/?bust=1573938821&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/3/?bust=1573938821&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/3/?bust=1573938821&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/3/?bust=1573938821'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/4/?bust=1573938823&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/4/?bust=1573938823&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/4/?bust=1573938823&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/4/?bust=1573938823'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/5/?bust=1573938825&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/5/?bust=1573938825&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/5/?bust=1573938825&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/5/?bust=1573938825'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/6/?bust=1573938826&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/6/?bust=1573938826&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/6/?bust=1573938826&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46598773/6/?bust=1573938826'}]",2019-11-16T21:19:22+0000,Large,Dog,adopted,2019-11-18T19:14:49+0000,"[family dog, kids, babies, cats, dogs]",Dog,https://www.petfinder.com/dog/annie-46598773/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
ca2551,46556813,dog,Young,,True,True,True,False,True,Yorkshire Terrier,Maltese,False,Short,White / Cream,Yellow / Tan / Blond / Fawn,,,,Valley Center,US,92082,CA,kingofheartsfoundation@hotmail.com,,Moe and Larry are a BONDED PAIR AND CAN ONLY BE ADOPTED TOGETHER.     They are siblings that grew up together...,1.3291,,True,True,Male,46556813,Moe & Larry,CA2551,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/1/?bust=1574268080&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/1/?bust=1574268080&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/1/?bust=1574268080&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/1/?bust=1574268080'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/2/?bust=1573599424&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/2/?bust=1573599424&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/2/?bust=1573599424&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/2/?bust=1573599424'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/4/?bust=1573599433&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/4/?bust=1573599433&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/4/?bust=1573599433&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/4/?bust=1573599433'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/5/?bust=1573671577&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/5/?bust=1573671577&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/5/?bust=1573671577&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/5/?bust=1573671577'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/6/?bust=1573671577&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/6/?bust=1573671577&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/6/?bust=1573671577&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/6/?bust=1573671577'}, {u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/3/?bust=1574268081&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/3/?bust=1574268081&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/3/?bust=1574268081&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46556813/3/?bust=1574268081'}]",2019-11-12T22:58:28+0000,Small,Dog,adopted,2019-12-06T03:45:53+0000,"[nervous, scared, patient]",Dog,https://www.petfinder.com/dog/moe-and-larry-46556813/ca/valley-center/king-of-hearts-foundation-ca2551/?referrer_id=55d6e974-89cd-4322-8bf4-4f08a68a197e
